# T01 legacy old->new Shimura-curve label map
# STATUS: PROVISIONAL - pending T27 reload. The `new_label` column
#   holds labels currently shipped in gps_shimura_test; these PREDATE
#   the T29 canonical sort (Q15.3) and WILL be reassigned on reload.
#   The durable key is (join_discB, join_discO, join_deg_mu,
#   join_level, join_al_subgroup); re-derive new_label after T27 via
#   the recipe in T01-report.md.  al_subgroup = the set of Hall
#   divisors m with w_m in H (== the legacy bracket, incl. 1).
# Generated by code/scripts/t01_build_map.py in worktree ticket/T01.
old_label,status,new_label,join_discB,join_discO,join_deg_mu,join_level,join_al_subgroup,join_al_gen_norms,join_genus,model_family,pt_genus,devmirror_genus,in_models,in_points,model_dup_count,notes
"26.3-[1,39]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,39",39,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,39}"
"26.3-[1,78]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,78",78,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,78}"
"26.3-[1,2,3,6]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,2,3,6","2,3,6",1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,2,3,6}"
"26.3-[1,2,13,26]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,2,13,26","2,13,26",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,2,13,26}"
"26.3-[1,2,39,78]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,2,39,78","2,39,78",1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,2,39,78}"
"26.3-[1,3,13,39]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,3,13,39","3,13,39",2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,3,13,39}"
"26.3-[1,3,26,78]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,3,26,78","3,26,78",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,3,26,78}"
"26.3-[1,6,13,78]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,6,13,78","6,13,78",1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,6,13,78}"
"26.3-[1,6,26,39]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,6,26,39","6,26,39",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,6,26,39}"
"26.3-[1,2,3,6,13,26,39,78]",UNMAPPED_PENDING_GENERATION,,26,78,1,1,"1,2,3,6,13,26,39,78","2,3,6,13,26,39,78",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (26.78.1.1.4.5.a.1); full Atkin-Lehner quotient X*(26;3); match future row by autmuO_norms generating the AL subgroup {1,2,3,6,13,26,39,78}"
33.1-[1],MAPPED_PROVISIONAL,33.1.1.2.1.a.1,33,33,1,1,1,,1,model,,1,True,False,1,
34.1-[1],MAPPED_PROVISIONAL,34.1.1.2.1.a.1,34,34,1,1,1,,1,model,,1,True,False,1,
35.1-[1],MAPPED_PROVISIONAL,35.1.1.2.3.a.1,35,35,1,1,1,,3,model,3,3,True,True,1,
"35.1-[1,5]",UNMAPPED_PENDING_GENERATION,,35,35,1,1,"1,5",5,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=35 not generated yet; base row exists (35.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,5}"
"35.1-[1,7]",UNMAPPED_PENDING_GENERATION,,35,35,1,1,"1,7",7,1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=35 not generated yet; base row exists (35.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,7}"
"35.1-[1,35]",UNMAPPED_PENDING_GENERATION,,35,35,1,1,"1,35",35,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=35 not generated yet; base row exists (35.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,35}"
"35.1-[1,5,7,35]",UNMAPPED_PENDING_GENERATION,,35,35,1,1,"1,5,7,35","5,7,35",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=35 not generated yet; base row exists (35.1.1.2.3.a.1); full Atkin-Lehner quotient X*(35;1); match future row by autmuO_norms generating the AL subgroup {1,5,7,35}"
38.1-[1],MAPPED_PROVISIONAL,38.1.1.4.2.a.1,38,38,1,1,1,,2,model,2,2,True,True,1,
"38.1-[1,2]",UNMAPPED_PENDING_GENERATION,,38,38,1,1,"1,2",2,1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=38 not generated yet; base row exists (38.1.1.4.2.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"38.1-[1,19]",UNMAPPED_PENDING_GENERATION,,38,38,1,1,"1,19",19,1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=38 not generated yet; base row exists (38.1.1.4.2.a.1); match future row by autmuO_norms generating the AL subgroup {1,19}"
"38.1-[1,38]",UNMAPPED_PENDING_GENERATION,,38,38,1,1,"1,38",38,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=38 not generated yet; base row exists (38.1.1.4.2.a.1); match future row by autmuO_norms generating the AL subgroup {1,38}"
"38.1-[1,2,19,38]",UNMAPPED_PENDING_GENERATION,,38,38,1,1,"1,2,19,38","2,19,38",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=38 not generated yet; base row exists (38.1.1.4.2.a.1); full Atkin-Lehner quotient X*(38;1); match future row by autmuO_norms generating the AL subgroup {1,2,19,38}"
39.1-[1],MAPPED_PROVISIONAL,39.1.1.4.3.a.1,39,39,1,1,1,,3,model,3,3,True,True,1,
"39.1-[1,3]",UNMAPPED_PENDING_GENERATION,,39,39,1,1,"1,3",3,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=39 not generated yet; base row exists (39.1.1.4.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}"
"39.1-[1,13]",UNMAPPED_PENDING_GENERATION,,39,39,1,1,"1,13",13,1,model,1,,True,True,2,"level-1 enhanced AL-quotient rows for discO=39 not generated yet; base row exists (39.1.1.4.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,13}; appears 2 times in models file (duplicate model reps)"
"39.1-[1,39]",UNMAPPED_PENDING_GENERATION,,39,39,1,1,"1,39",39,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=39 not generated yet; base row exists (39.1.1.4.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,39}"
"39.1-[1,3,13,39]",UNMAPPED_PENDING_GENERATION,,39,39,1,1,"1,3,13,39","3,13,39",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=39 not generated yet; base row exists (39.1.1.4.3.a.1); full Atkin-Lehner quotient X*(39;1); match future row by autmuO_norms generating the AL subgroup {1,3,13,39}"
39.2-[1],MAPPED_PROVISIONAL,39.78.1.1.4.7.a.1,39,78,1,1,1,,7,model,7,7,True,True,1,
"39.2-[1,2]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,2",2,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"39.2-[1,3]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,3",3,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}"
"39.2-[1,6]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,6",6,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,6}"
"39.2-[1,13]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,13",13,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,13}"
"39.2-[1,26]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,26",26,4,model,4,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,26}"
"39.2-[1,39]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,39",39,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,39}"
"39.2-[1,78]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,78",78,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,78}"
"39.2-[1,2,3,6]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,2,3,6","2,3,6",2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,2,3,6}"
"39.2-[1,2,13,26]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,2,13,26","2,13,26",2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,2,13,26}"
"39.2-[1,2,39,78]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,2,39,78","2,39,78",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,2,39,78}"
"39.2-[1,3,13,39]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,3,13,39","3,13,39",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,3,13,39}"
"39.2-[1,3,26,78]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,3,26,78","3,26,78",2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,3,26,78}"
"39.2-[1,6,13,78]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,6,13,78","6,13,78",1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,6,13,78}"
"39.2-[1,6,26,39]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,6,26,39","6,26,39",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,6,26,39}"
"39.2-[1,2,3,6,13,26,39,78]",UNMAPPED_PENDING_GENERATION,,39,78,1,1,"1,2,3,6,13,26,39,78","2,3,6,13,26,39,78",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=78 not generated yet; base row exists (39.78.1.1.4.7.a.1); full Atkin-Lehner quotient X*(39;2); match future row by autmuO_norms generating the AL subgroup {1,2,3,6,13,26,39,78}"
46.1-[1],MAPPED_PROVISIONAL,46.1.1.2.1.a.1,46,46,1,1,1,,1,model,,1,True,False,1,
51.1-[1],MAPPED_PROVISIONAL,51.1.1.2.3.a.1,51,51,1,1,1,,3,model,3,3,True,True,1,
"51.1-[1,3]",UNMAPPED_PENDING_GENERATION,,51,51,1,1,"1,3",3,1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=51 not generated yet; base row exists (51.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}"
"51.1-[1,17]",UNMAPPED_PENDING_GENERATION,,51,51,1,1,"1,17",17,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=51 not generated yet; base row exists (51.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,17}"
"51.1-[1,51]",UNMAPPED_PENDING_GENERATION,,51,51,1,1,"1,51",51,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=51 not generated yet; base row exists (51.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,51}"
"51.1-[1,3,17,51]",UNMAPPED_PENDING_GENERATION,,51,51,1,1,"1,3,17,51","3,17,51",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=51 not generated yet; base row exists (51.1.1.2.3.a.1); full Atkin-Lehner quotient X*(51;1); match future row by autmuO_norms generating the AL subgroup {1,3,17,51}"
55.1-[1],MAPPED_PROVISIONAL,55.1.1.4.3.a.1,55,55,1,1,1,,3,model,3,3,True,True,1,
"55.1-[1,5]",UNMAPPED_PENDING_GENERATION,,55,55,1,1,"1,5",5,1,model,1,,True,True,2,"level-1 enhanced AL-quotient rows for discO=55 not generated yet; base row exists (55.1.1.4.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,5}; appears 2 times in models file (duplicate model reps)"
"55.1-[1,11]",UNMAPPED_PENDING_GENERATION,,55,55,1,1,"1,11",11,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=55 not generated yet; base row exists (55.1.1.4.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,11}"
"55.1-[1,55]",UNMAPPED_PENDING_GENERATION,,55,55,1,1,"1,55",55,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=55 not generated yet; base row exists (55.1.1.4.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,55}"
"55.1-[1,5,11,55]",UNMAPPED_PENDING_GENERATION,,55,55,1,1,"1,5,11,55","5,11,55",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=55 not generated yet; base row exists (55.1.1.4.3.a.1); full Atkin-Lehner quotient X*(55;1); match future row by autmuO_norms generating the AL subgroup {1,5,11,55}"
57.1-[1],MAPPED_PROVISIONAL,57.1.1.2.3.a.1,57,57,1,1,1,,3,model,3,3,True,True,1,
"57.1-[1,3]",UNMAPPED_PENDING_GENERATION,,57,57,1,1,"1,3",3,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=57 not generated yet; base row exists (57.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}"
"57.1-[1,19]",UNMAPPED_PENDING_GENERATION,,57,57,1,1,"1,19",19,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=57 not generated yet; base row exists (57.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,19}"
"57.1-[1,57]",UNMAPPED_PENDING_GENERATION,,57,57,1,1,"1,57",57,1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=57 not generated yet; base row exists (57.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,57}"
"57.1-[1,3,19,57]",UNMAPPED_PENDING_GENERATION,,57,57,1,1,"1,3,19,57","3,19,57",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=57 not generated yet; base row exists (57.1.1.2.3.a.1); full Atkin-Lehner quotient X*(57;1); match future row by autmuO_norms generating the AL subgroup {1,3,19,57}"
58.1-[1],MAPPED_PROVISIONAL,58.1.1.4.2.a.1,58,58,1,1,1,,2,model,2,2,True,True,1,
"58.1-[1,2]",UNMAPPED_PENDING_GENERATION,,58,58,1,1,"1,2",2,1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=58 not generated yet; base row exists (58.1.1.4.2.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"58.1-[1,29]",UNMAPPED_PENDING_GENERATION,,58,58,1,1,"1,29",29,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=58 not generated yet; base row exists (58.1.1.4.2.a.1); match future row by autmuO_norms generating the AL subgroup {1,29}"
"58.1-[1,58]",UNMAPPED_PENDING_GENERATION,,58,58,1,1,"1,58",58,1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=58 not generated yet; base row exists (58.1.1.4.2.a.1); match future row by autmuO_norms generating the AL subgroup {1,58}"
"58.1-[1,2,29,58]",UNMAPPED_PENDING_GENERATION,,58,58,1,1,"1,2,29,58","2,29,58",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=58 not generated yet; base row exists (58.1.1.4.2.a.1); full Atkin-Lehner quotient X*(58;1); match future row by autmuO_norms generating the AL subgroup {1,2,29,58}"
62.1-[1],MAPPED_PROVISIONAL,62.1.1.2.3.a.1,62,62,1,1,1,,3,model,3,3,True,True,1,
"62.1-[1,2]",UNMAPPED_PENDING_GENERATION,,62,62,1,1,"1,2",2,1,model,1,,True,True,2,"level-1 enhanced AL-quotient rows for discO=62 not generated yet; base row exists (62.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}; appears 2 times in models file (duplicate model reps)"
"62.1-[1,31]",UNMAPPED_PENDING_GENERATION,,62,62,1,1,"1,31",31,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=62 not generated yet; base row exists (62.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,31}"
"62.1-[1,62]",UNMAPPED_PENDING_GENERATION,,62,62,1,1,"1,62",62,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=62 not generated yet; base row exists (62.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,62}"
"62.1-[1,2,31,62]",UNMAPPED_PENDING_GENERATION,,62,62,1,1,"1,2,31,62","2,31,62",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=62 not generated yet; base row exists (62.1.1.2.3.a.1); full Atkin-Lehner quotient X*(62;1); match future row by autmuO_norms generating the AL subgroup {1,2,31,62}"
69.1-[1],MAPPED_PROVISIONAL,69.1.1.2.3.a.1,69,69,1,1,1,,3,model,3,3,True,True,1,
"69.1-[1,3]",UNMAPPED_PENDING_GENERATION,,69,69,1,1,"1,3",3,1,model,1,,True,True,2,"level-1 enhanced AL-quotient rows for discO=69 not generated yet; base row exists (69.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}; appears 2 times in models file (duplicate model reps)"
"69.1-[1,23]",UNMAPPED_PENDING_GENERATION,,69,69,1,1,"1,23",23,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=69 not generated yet; base row exists (69.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,23}"
"69.1-[1,69]",UNMAPPED_PENDING_GENERATION,,69,69,1,1,"1,69",69,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=69 not generated yet; base row exists (69.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,69}"
"69.1-[1,3,23,69]",UNMAPPED_PENDING_GENERATION,,69,69,1,1,"1,3,23,69","3,23,69",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=69 not generated yet; base row exists (69.1.1.2.3.a.1); full Atkin-Lehner quotient X*(69;1); match future row by autmuO_norms generating the AL subgroup {1,3,23,69}"
74.1-[1],MAPPED_PROVISIONAL,74.1.1.2.4.a.1,74,74,1,1,1,,4,model,4,4,True,True,1,
"74.1-[1,2]",UNMAPPED_PENDING_GENERATION,,74,74,1,1,"1,2",2,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=74 not generated yet; base row exists (74.1.1.2.4.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"74.1-[1,37]",UNMAPPED_PENDING_GENERATION,,74,74,1,1,"1,37",37,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=74 not generated yet; base row exists (74.1.1.2.4.a.1); match future row by autmuO_norms generating the AL subgroup {1,37}"
"74.1-[1,74]",UNMAPPED_PENDING_GENERATION,,74,74,1,1,"1,74",74,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=74 not generated yet; base row exists (74.1.1.2.4.a.1); match future row by autmuO_norms generating the AL subgroup {1,74}"
"74.1-[1,2,37,74]",UNMAPPED_PENDING_GENERATION,,74,74,1,1,"1,2,37,74","2,37,74",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=74 not generated yet; base row exists (74.1.1.2.4.a.1); full Atkin-Lehner quotient X*(74;1); match future row by autmuO_norms generating the AL subgroup {1,2,37,74}"
"77.1-[1,11]",UNMAPPED_PENDING_GENERATION,,77,77,1,1,"1,11",11,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=77 not generated yet; base row exists (77.1.1.2.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,11}"
"77.1-[1,17]",UNMAPPED_GRAMMAR_VIOLATION,,77,77,1,1,"1,17",17,,model,,,True,False,1,"AL component(s) [17] are not Hall divisors of D*M=77 (Hall divisors: 1,7,11,77); legacy data-entry error, not mapped"
82.1-[1],MAPPED_PROVISIONAL,82.1.1.2.3.a.1,82,82,1,1,1,,3,model,3,3,True,True,1,
"82.1-[1,2]",UNMAPPED_PENDING_GENERATION,,82,82,1,1,"1,2",2,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=82 not generated yet; base row exists (82.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"82.1-[1,41]",UNMAPPED_PENDING_GENERATION,,82,82,1,1,"1,41",41,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=82 not generated yet; base row exists (82.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,41}"
"82.1-[1,82]",UNMAPPED_PENDING_GENERATION,,82,82,1,1,"1,82",82,1,model,1,,True,True,1,"level-1 enhanced AL-quotient rows for discO=82 not generated yet; base row exists (82.1.1.2.3.a.1); match future row by autmuO_norms generating the AL subgroup {1,82}"
"82.1-[1,2,41,82]",UNMAPPED_PENDING_GENERATION,,82,82,1,1,"1,2,41,82","2,41,82",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=82 not generated yet; base row exists (82.1.1.2.3.a.1); full Atkin-Lehner quotient X*(82;1); match future row by autmuO_norms generating the AL subgroup {1,2,41,82}"
"85.1-[1,2]",UNMAPPED_GRAMMAR_VIOLATION,,85,85,1,1,"1,2",2,,model,,,True,False,1,"AL component(s) [2] are not Hall divisors of D*M=85 (Hall divisors: 1,5,17,85); legacy data-entry error, not mapped"
86.1-[1],MAPPED_PROVISIONAL,86.1.1.2.4.a.1,86,86,1,1,1,,4,model,4,4,True,True,1,
"86.1-[1,2]",UNMAPPED_PENDING_GENERATION,,86,86,1,1,"1,2",2,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=86 not generated yet; base row exists (86.1.1.2.4.a.1); match future row by autmuO_norms generating the AL subgroup {1,2}"
"86.1-[1,43]",UNMAPPED_PENDING_GENERATION,,86,86,1,1,"1,43",43,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=86 not generated yet; base row exists (86.1.1.2.4.a.1); match future row by autmuO_norms generating the AL subgroup {1,43}"
"86.1-[1,86]",UNMAPPED_PENDING_GENERATION,,86,86,1,1,"1,86",86,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=86 not generated yet; base row exists (86.1.1.2.4.a.1); match future row by autmuO_norms generating the AL subgroup {1,86}"
"86.1-[1,2,43,86]",UNMAPPED_PENDING_GENERATION,,86,86,1,1,"1,2,43,86","2,43,86",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=86 not generated yet; base row exists (86.1.1.2.4.a.1); full Atkin-Lehner quotient X*(86;1); match future row by autmuO_norms generating the AL subgroup {1,2,43,86}"
87.1-[1],MAPPED_PROVISIONAL,87.1.1.4.5.a.1,87,87,1,1,1,,5,model,5,5,True,True,1,
"87.1-[1,3]",UNMAPPED_PENDING_GENERATION,,87,87,1,1,"1,3",3,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=87 not generated yet; base row exists (87.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}"
"87.1-[1,29]",UNMAPPED_PENDING_GENERATION,,87,87,1,1,"1,29",29,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=87 not generated yet; base row exists (87.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,29}"
"87.1-[1,87]",UNMAPPED_PENDING_GENERATION,,87,87,1,1,"1,87",87,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=87 not generated yet; base row exists (87.1.1.4.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,87}"
"87.1-[1,3,29,87]",UNMAPPED_PENDING_GENERATION,,87,87,1,1,"1,3,29,87","3,29,87",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=87 not generated yet; base row exists (87.1.1.4.5.a.1); full Atkin-Lehner quotient X*(87;1); match future row by autmuO_norms generating the AL subgroup {1,3,29,87}"
"91.1-[1,91]",UNMAPPED_PENDING_GENERATION,,91,91,1,1,"1,91",91,,model,,,True,False,1,"level-1 enhanced AL-quotient rows for discO=91 not generated yet; base row exists (91.1.1.2.7.a.1); match future row by autmuO_norms generating the AL subgroup {1,91}"
93.1-[1],MAPPED_PROVISIONAL,93.1.1.2.5.a.1,93,93,1,1,1,,5,model,5,5,True,True,1,
"93.1-[1,3]",UNMAPPED_PENDING_GENERATION,,93,93,1,1,"1,3",3,3,model,3,,True,True,1,"level-1 enhanced AL-quotient rows for discO=93 not generated yet; base row exists (93.1.1.2.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,3}"
"93.1-[1,31]",UNMAPPED_PENDING_GENERATION,,93,93,1,1,"1,31",31,0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=93 not generated yet; base row exists (93.1.1.2.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,31}"
"93.1-[1,93]",UNMAPPED_PENDING_GENERATION,,93,93,1,1,"1,93",93,2,model,2,,True,True,1,"level-1 enhanced AL-quotient rows for discO=93 not generated yet; base row exists (93.1.1.2.5.a.1); match future row by autmuO_norms generating the AL subgroup {1,93}"
"93.1-[1,3,31,93]",UNMAPPED_PENDING_GENERATION,,93,93,1,1,"1,3,31,93","3,31,93",0,model,0,,True,True,1,"level-1 enhanced AL-quotient rows for discO=93 not generated yet; base row exists (93.1.1.2.5.a.1); full Atkin-Lehner quotient X*(93;1); match future row by autmuO_norms generating the AL subgroup {1,3,31,93}"
94.1-[1],MAPPED_PROVISIONAL,94.1.1.2.3.a.1,94,94,1,1,1,,3,model,3,3,True,True,1,
